best_of,rank_diff,age_diff,height_diff,elo_diff,surface_elo_diff,recent_form_diff,h2h_diff,target,surface_Clay,surface_Grass,surface_Hard,tourney_level_500,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,tourney_level_O,indoor_O,indoor_Unknown,round_BR,round_F,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,round_Unknown
3,11.0,-12.407999999999998,-5.0,-7.063472594777295,-63.225520244356176,0.1999999999999999,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3,-113.0,-2.3270000000000017,-8.0,234.81098423870003,122.43561267071097,0.8,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,262.0,-1.8919999999999997,-15.0,-87.54167990057908,-27.837170333801396,0.0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,15.0,-0.1260000000000012,0.0,-85.52121852586947,-121.5472800057412,0.0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-160.0,-2.286999999999999,16.0,44.11100044886848,-113.18589640902064,0.0,-2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-23.0,7.628,12.0,48.272156150850606,-61.2606817071337,0.0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,34.0,-0.722999999999999,8.0,-97.52876724400016,50.77086073525811,0.0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-257.0,7.982999999999997,0.0,134.0488659089208,124.20685470848572,0.0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-160.0,9.979000000000005,2.0,49.26606665989061,40.25501879644003,-0.0999999999999999,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,5.0,2.368000000000002,-18.0,66.89254615884738,-18.802769877621586,0.4,-1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-227.0,8.642999999999997,-10.0,123.59097631069405,68.0282895806622,0.0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-247.0,-1.942,13.0,104.23001718645446,21.482540394218177,-0.0999999999999999,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-18.0,1.6999999999999993,-5.0,30.34710981865601,7.303638915024067,-0.4,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,33.0,0.8979999999999997,0.0,-30.72542951888636,13.22683545601717,0.0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-71.0,-7.745000000000001,0.0,42.84406250015513,-21.547143085217613,0.1999999999999999,-1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-78.0,1.5440000000000005,13.0,-11.200620857997365,32.005047932091884,-0.2,-1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,17.0,-12.393999999999998,10.0,-118.99421794694786,-141.38662925538802,-0.3999999999999999,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-175.0,0.6980000000000004,0.0,91.36612712602324,14.396026795950547,0.0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-80.0,-0.865000000000002,-10.0,80.08368635185957,-140.04918104070293,0.2,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-117.0,-5.824000000000002,-12.0,-67.93557346188504,-70.94907147755862,-0.1999999999999999,-1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,276.0,-3.0770000000000017,-5.0,-162.46351019178678,-86.76170868144368,0.0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,84.0,3.3320000000000007,-5.0,-161.08746750897944,-64.49528483179279,-0.3999999999999999,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,21.0,5.651,-10.0,-51.145621797870035,-21.25789933225974,-0.4,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-31.0,-4.129000000000001,10.0,-27.48304060794112,-10.886427975005518,-0.1999999999999999,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-48.0,0.2409999999999996,-10.0,50.71864885650575,28.30783657824145,-0.4,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,30.0,-5.1690000000000005,8.0,-65.39835292270072,-14.25836753970043,-0.2,-1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,-157.0,-6.087,8.0,33.47614087851866,-48.02135781019615,0.0,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,-174.0,-4.225000000000001,5.0,22.226789180580223,-66.1839615055776,0.1999999999999999,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,-24.0,-6.9289999999999985,-10.0,30.87795259929021,-102.0441294118416,0.0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,54.0,-3.622,16.0,-65.84402814592931,9.72347009839541,-0.2,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,85.0,1.2729999999999997,3.0,-199.3114659013395,-99.00585967740176,-0.6,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,34.0,0.490000000000002,8.0,-11.317628374438073,49.705525404798664,-0.2,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,42.0,1.9520000000000015,11.0,-179.8686369236921,-65.0743620452406,-0.2,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,-62.0,-1.6560000000000024,-16.0,328.79898665619385,-76.65179790573598,-0.2,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3,-55.0,1.218,5.0,51.80809438484789,49.841500320403384,0.2,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,53.0,-7.294,6.0,125.32452263377922,-41.71198095475325,0.2,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-24.0,1.198999999999998,-38.0,118.21453074581268,97.2182850760189,0.0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-50.0,7.557000000000002,-3.0,-32.90502344221886,189.97143406546525,-0.3999999999999999,-1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,140.0,5.184999999999999,11.0,-94.4611058221226,25.93093055363488,-0.6000000000000001,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-53.0,3.641999999999999,3.0,32.68996782640738,-47.59654325460747,-0.1999999999999999,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,57.0,9.331,2.0,-144.55119629217145,-105.45777167657002,0.0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,217.0,5.323,0.0,-186.86073618697105,-21.66798856084847,-0.6,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,24.0,4.772000000000002,-3.0,-77.9545664768159,-20.310883670477324,-0.4,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,13.0,3.5180000000000007,7.0,16.473552374689007,153.79040698996005,0.0,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-72.0,-6.401,-3.0,259.97854951416025,96.90284065673792,0.1999999999999999,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,88.0,1.654,18.0,-246.043344148492,102.25694263558968,-0.4,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-36.0,3.2390000000000008,11.0,56.65756377412277,22.314786818197945,0.0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-277.0,7.382999999999999,13.0,-30.561703363871857,116.32095351670682,-0.2,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,65.0,-0.2199999999999988,5.0,-372.5894949531862,83.094252686966,0.1999999999999999,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,389.0,8.004999999999999,13.0,-448.32916416240414,31.5201459616344,-0.3999999999999999,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,65.0,-1.966000000000001,5.0,-148.59081393152246,-49.4452100146334,0.0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,-64.0,2.210000000000001,-21.0,265.1232623669973,-56.32862053018198,-0.2,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,-8.0,-2.0969999999999978,6.0,43.85617726265491,-6.991642992636798,0.4,-1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-18.0,1.5420000000000016,-8.0,72.18238302098734,50.033652378888064,-0.2,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-12.0,5.413,0.0,-11.478896499801747,-45.1872478714356,0.0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,286.0,-5.945999999999998,0.0,-70.39988224990748,-38.33423188798588,0.1999999999999999,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-35.0,-4.073,2.0,271.14384399789697,-154.07422384579013,0.0,-1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,-49.0,-4.43,-5.0,93.65162005044158,-9.170988961186822,0.4,-2,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,-70.0,-7.598000000000003,3.0,212.92833803354392,23.867904331213595,0.3999999999999999,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,19.0,3.6499999999999986,13.0,-82.20848344985347,-157.3106326237846,-0.1999999999999999,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,11.0,-0.7120000000000033,11.0,54.12639233169921,-34.52803399312711,-0.2,-1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,30.0,2.4540000000000006,12.0,-157.91054904261478,-133.01979062788223,-0.1999999999999999,-1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3,48.0,4.0219999999999985,7.0,-203.54407333825543,-20.936342883682528,-0.6,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5,52.0,0.0770000000000017,0.0,-237.95944904228463,-94.77257568706864,-0.2,-1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,38.0,-2.9570000000000007,2.0,-191.45333176668987,62.9772925877262,0.0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,39.0,-1.9789999999999992,0.0,24.726239412686027,-128.36676399843373,0.1999999999999999,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-49.0,-2.2950000000000017,-3.0,-63.398047592068224,43.771352326696615,0.1999999999999999,-2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-454.0,3.290999999999997,10.0,183.4028815363706,-39.49856067549058,0.6,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,12.0,4.061,23.0,-119.09979336547484,114.00821499028508,-0.6000000000000001,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,157.0,2.6340000000000003,13.0,-73.74121397921385,71.0793440145303,-0.1999999999999999,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,97.0,-0.1810000000000009,-3.0,-94.40372654559268,-6.678942427675338,0.1999999999999999,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-39.0,-5.465,0.0,156.02721867760192,-48.59180088151561,0.2,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-49.0,-6.170999999999999,-5.0,-41.45403000969736,107.62293049117623,-0.2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-82.0,-0.7809999999999988,-8.0,208.49608177651703,24.349759915795403,0.2,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-17.0,-2.2749999999999986,11.0,112.05072682631452,65.00003377645294,0.2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-10.0,8.452000000000002,0.0,9.664935350796668,67.15144188285626,0.0,-2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-74.0,11.392000000000005,3.0,109.02801897571636,133.91566248259323,0.0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,90.0,3.109999999999999,-8.0,-249.9553369088501,-79.67444565869732,-0.1999999999999999,-1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-6.0,1.105999999999998,-5.0,-94.94684425646368,43.862625670293255,-0.6000000000000001,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-134.0,0.6050000000000004,13.0,38.28198924438243,14.834667004104633,0.2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-56.0,-3.1380000000000017,-16.0,165.46123072446585,174.58650143699674,0.6000000000000001,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-23.0,0.559000000000001,-10.0,184.1301368156605,132.2394479123127,0.6000000000000001,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-6.0,-2.4670000000000023,0.0,-0.238602418300843,14.485777203056614,0.0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,63.0,-1.7250000000000014,16.0,-353.8468326514335,-30.755410865618387,-0.4,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-35.0,0.2870000000000026,-10.0,314.9496683219277,337.86949979907035,0.4,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-363.0,-9.979,-10.0,156.9027256092602,-111.01302048156116,0.6,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-22.0,9.525000000000002,-5.0,98.01979954707576,-14.816062712018038,0.2,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,60.0,-2.2510000000000012,-6.0,-302.788166709234,95.9225985441717,-0.2,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-37.0,-0.9830000000000004,23.0,7.474302796585562,33.516358420667075,0.2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-112.0,-9.865000000000002,3.0,211.81066578045537,95.53545441207598,0.6,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-61.0,-6.097000000000001,5.0,87.13092259601831,40.1938097249963,0.3999999999999999,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-131.0,1.4540000000000006,-3.0,368.4539287657617,234.19151997259883,0.4,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-126.0,-2.174000000000003,5.0,451.97755974287634,244.533319616148,0.8,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,29.0,1.3490000000000002,0.0,-257.9568218994498,-160.35402894316712,-0.1999999999999999,-1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,-40.0,-2.559000000000001,-23.0,122.27837415684736,5.618070440446218,0.0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,-70.0,2.286000000000002,-2.0,-68.38948715651941,-91.1977355817196,-0.2,-1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-1.0,1.059000000000001,-3.0,116.68119882391623,21.966865641451705,0.0,4,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5,-61.0,1.5829999999999984,-8.0,246.759258979989,184.6079547079828,0.0,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
5,12.0,3.1950000000000003,-10.0,-336.00669093704937,-114.7655038387884,0.0,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
5,21.0,5.974,5.0,-331.2663079967858,-65.58199018412415,-0.4,-3,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
5,57.0,-9.564,11.0,-136.0884722017263,-134.15800145484604,-0.2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
5,53.0,-5.352,16.0,-128.4784878009832,-165.3105423289835,-0.2,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
5,-9.0,-0.4520000000000017,7.0,198.2319337369088,42.913468604058835,0.1999999999999999,-2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
5,-88.0,-5.818000000000001,-10.0,458.391374679461,171.4228101534086,0.4,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5,7.0,2.141000000000002,-10.0,70.02983430315703,-183.91439073797576,0.1999999999999999,-1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5,12.0,-3.695999999999998,11.0,43.4883045992151,8.398929306076525,0.2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5,-11.0,2.1720000000000006,-11.0,162.73026086776645,46.22953203623911,0.0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5,-21.0,4.3580000000000005,-8.0,144.97094702159416,102.33213867155791,0.4,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5,-23.0,1.2620000000000005,7.0,-16.016796384592,-2.8815817712088574,0.0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5,3.0,-4.495999999999999,-13.0,-53.312823089042695,249.63853026495804,0.0,-1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5,-61.0,-2.442,-26.0,534.1355148352002,260.92581686935,0.1999999999999999,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
5,-13.0,-3.5509999999999984,7.0,-80.40701907115499,64.755120270298,0.0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,34.0,2.4909999999999997,-2.0,2.7128090329301813,-160.50712383519544,0.0,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,-22.0,-1.769000000000002,-3.0,69.50633769490923,114.2311475220872,0.2,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,-38.0,6.233999999999998,-16.0,-51.04581286101143,-144.0276139637565,-0.2,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,-20.0,1.7049999999999983,5.0,83.45086272461003,25.577074240857655,0.0,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,9.0,-3.722999999999999,-13.0,171.08331026277892,-101.73025678257954,0.4,-1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,33.0,0.8810000000000002,-10.0,-169.60096105386629,-127.30925541906436,0.0,-2,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,29.0,-2.650000000000002,0.0,-196.94611647809757,30.12452079004652,-0.1999999999999999,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,71.0,0.9860000000000008,16.0,-210.91430212981163,-161.39659441562458,-0.4,-4,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,-16.0,10.272000000000002,-15.0,127.20028425075316,171.0196613448852,0.1999999999999999,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,16.0,12.055000000000003,-6.0,24.565457846367508,60.64401486202223,0.0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,-405.0,-9.450999999999995,-15.0,394.1323187484734,169.2613832560953,0.6000000000000001,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,-63.0,6.292000000000002,6.0,394.1570990029909,-4.269042138038458,0.3999999999999999,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,122.0,6.376999999999999,-5.0,-412.35750802128155,-180.36925704727105,-0.1999999999999999,-5,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,137.0,-2.2669999999999995,0.0,-543.2009847765544,-336.0081242391336,-0.25,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5,-69.0,-4.355999999999998,-5.0,170.2191261959597,97.60777613020603,0.1999999999999999,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,19.0,-6.701999999999998,-2.0,71.1836080214996,-15.129279512603034,0.0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,102.0,-1.7089999999999996,-3.0,-56.81815124440914,-80.99428415295324,0.0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-56.0,-0.0899999999999998,5.0,103.33375912973564,-45.867789646179745,-0.2,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-100.0,-1.487000000000002,10.0,32.08857825974678,3.087255233763244,0.6,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-5.0,5.780000000000001,23.0,-10.922568924337384,-53.704184205937054,-0.2,-1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,73.0,-2.6389999999999993,13.0,-268.60147695560795,-232.99238486981312,-0.4,-1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,208.0,0.1389999999999993,-5.0,-211.88519228923903,-82.72496465069457,-0.0999999999999999,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-4.0,-4.536999999999999,25.0,-72.48935117227506,-136.61271484127656,0.0,-1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-32.0,-7.260999999999999,-18.0,102.50000911169992,-42.73215724361853,0.0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,52.0,-6.056000000000001,2.0,-60.11687039190201,-63.56727190632182,0.1999999999999999,-1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,53.0,7.508000000000003,-8.0,-95.85806190539734,90.507929415626,0.0,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-12.0,4.102,5.0,90.25132344034182,54.65452134440898,-0.1999999999999999,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,30.0,12.55,-6.0,-87.06441812496678,-3.804270841671269,-0.3999999999999999,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,103.0,2.9130000000000003,21.0,-420.4416725124024,-9.183664637510674,-0.4,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-32.0,0.2380000000000031,-5.0,278.52434714003084,272.1028323597118,0.4,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,62.0,-1.035,5.0,19.86042271666429,62.83254421317838,0.2,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-249.0,-4.460000000000001,5.0,240.64646142213545,31.075427755754617,0.2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,380.0,10.782,10.0,-191.0848339719771,-12.22876886701647,-0.3999999999999999,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,55.0,-2.875,-8.0,-240.38436950185087,-66.65373159244973,-0.3999999999999999,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-72.0,9.158,5.0,12.877962263945392,-55.662133464314365,-0.2,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-18.0,-4.630000000000003,5.0,67.82283371986728,48.874701988996776,0.1999999999999999,-2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,179.0,-2.4450000000000003,-8.0,-337.97488839897983,-274.8557668133278,0.0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,48.0,0.2899999999999991,26.0,-171.60743876043784,-63.71783422258795,-0.4,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-63.0,0.0429999999999992,-5.0,42.21597827268215,23.253607876004935,0.0,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,33.0,4.756,-8.0,-134.68296772952385,-107.1079803171076,-0.8,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5,-507.0,1.5990000000000002,3.0,142.52370008783487,51.85767415317355,0.4,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
